,LSOA11CD,SEC1_chg,SEC2_chg,SEC3_chg,SEC4_chg,SEC5_chg,SEC6_chg,SEC7_chg,hseP_chg,inc_chg,owned_chg,socRent_chg,pteRent_chg,inc_01,hseP_01
844,E01000862,4.76,-0.49,0.93,4.37,-0.18,1.12,0.89,141.1149826,46.37350086,1.0600000000000005,-6.27,3.2399999999999998,35.02,287.0
845,E01000863,8.48,8.41,1.8,0.54,0.28,1.03,0.42,30.82811413,45.53660983,-9.67,-5.6000000000000005,12.0,29.91,359.25
846,E01000864,0.64,-0.41,0.97,2.5,-0.24,2.46,-0.35,143.8316401,38.95973154,-6.0200000000000005,0.8100000000000003,4.76,29.8,172.25
847,E01000865,-0.81,-2.3,-1.59,1.12,-0.07,-1.09,-0.29,118.75,42.69081501,-2.7800000000000002,-0.91,1.69,30.92,240.0
848,E01000866,2.0,4.07,3.81,2.17,0.29,0.12,0.22,148.6486486,42.08379681,-1.9100000000000001,-0.6900000000000004,0.6099999999999999,26.97,185.0
849,E01000867,-1.59,2.22,1.49,0.87,1.79,-1.37,2.21,120.8808002,36.31350926,-4.5,-9.290000000000001,12.03,25.39,179.95
850,E01000868,0.96,0.37,2.05,5.19,1.63,-2.17,1.62,44.17177914,41.15101688,-0.4800000000000002,-0.8399999999999999,0.8900000000000001,23.11,163.0
851,E01000869,1.29,4.47,-0.35,0.51,-0.13,0.77,0.16,130.6849315,35.28422469,-7.1000000000000005,-5.640000000000001,11.17,29.73,182.5
852,E01000870,2.37,2.55,0.55,1.96,0.56,2.59,1.8,104.5977011,40.62149008,-4.930000000000001,-1.1800000000000002,4.300000000000001,26.71,217.5
853,E01000871,0.94,2.63,2.51,2.26,-0.67,0.08,0.48,32.17647059,42.63884808,3.3,-5.5600000000000005,-0.71,34.03,425.0
854,E01000872,0.85,0.88,1.41,4.0,0.09,2.36,2.69,138.06547619999998,36.01044727,-8.1,-2.46,11.02,30.63,168.0
855,E01000873,4.41,0.11,-0.43,1.78,0.41,0.99,1.53,100.0,45.30162413,-3.160000000000001,-1.15,4.07,34.48,235.0
856,E01000874,2.19,5.31,3.03,1.3,-0.29,-0.94,-0.48,64.00560224,41.18936695,-3.6999999999999997,-3.52,5.380000000000001,36.49,357.0
857,E01000875,-1.92,2.81,0.48,2.01,1.26,0.85,1.91,117.5925926,35.27824621,-3.29,-4.04,5.29,29.65,162.0
858,E01000876,2.26,2.89,2.79,0.93,0.55,0.3,1.54,78.37837838,39.62976955,-2.26,-7.029999999999999,7.58,26.47,185.0
859,E01000877,0.08,4.42,1.91,1.57,0.76,-0.62,0.9,95.0,48.8184438,-6.99,-1.4200000000000002,6.350000000000001,34.7,300.0
860,E01000878,-1.7,0.06,1.42,0.71,0.07,1.09,0.84,64.67391304,38.05399898,1.08,0.18999999999999995,-4.609999999999999,39.26,460.0
861,E01000879,0.83,1.2,-1.36,1.45,0.81,2.08,0.57,98.26689775,42.42576749,-0.020000000000000018,-1.24,-0.7399999999999998,39.74,288.5
862,E01000880,0.68,6.32,2.57,1.62,-0.96,0.36,0.03,106.097561,40.68568689,1.6,-2.73,-1.1099999999999999,41.71,410.0
863,E01000881,1.54,3.78,2.89,1.6,0.44,0.31,-0.85,90.07352941,38.09009981,-5.76,-4.8100000000000005,8.67,37.07,340.0
864,E01000882,9.41,2.51,2.38,1.95,-0.91,-0.76,-0.98,141.4814815,47.71190848,-0.5499999999999998,-5.45,3.53,38.46,303.75
865,E01000883,5.37,1.6,-0.32,1.79,0.21,0.12,0.39,117.0,48.69215292,0.16000000000000014,-8.54,6.660000000000001,34.79,250.0
866,E01000884,-0.09,2.67,1.66,6.05,-0.33,0.4,0.81,209.7215301,45.45454545,0.29000000000000004,-1.4900000000000002,-0.3800000000000001,42.46,457.5
867,E01000885,3.04,6.85,2.83,5.74,-1.09,0.93,0.44,31.53846154,44.0696649,-0.9199999999999999,0.31,-4.81,45.36,650.0
868,E01000886,1.74,4.69,1.39,2.22,-0.65,0.57,-0.64,72.42628039,51.87080269,2.2800000000000002,-0.32999999999999996,-3.76,31.27,289.95
869,E01000887,4.97,3.43,-0.3,2.51,-0.64,1.69,0.71,63.625,46.77103718,2.0,-7.8,4.9399999999999995,30.66,220.0
870,E01000888,3.48,4.59,2.78,0.58,1.44,0.7,-0.37,61.46788991,48.21196359,-3.37,-3.5500000000000003,5.94,30.76,272.5
871,E01000889,2.81,3.32,4.16,3.05,0.26,1.21,2.94,48.14814815,37.8021978,-0.6400000000000001,-2.13,1.92,22.75,216.0
872,E01000890,0.36,0.17,4.34,5.11,1.71,3.48,2.3,43.73088685,33.61986628,-1.5399999999999998,-2.85,3.35,20.94,163.5
873,E01000891,2.17,-0.28,1.61,1.69,0.9,2.05,3.67,111.3821138,28.59109683,-0.5599999999999998,-7.93,7.200000000000001,21.79,123.0
874,E01000892,6.09,3.9,1.3,-0.03,1.98,1.51,0.94,35.06493506,52.58819651,-3.2899999999999996,-7.72,7.02,30.33,288.75
875,E01000893,-0.33,7.91,1.31,1.46,-0.19,0.18,-0.35,106.7741935,46.14997484,7.18,-0.05,-8.56,39.74,387.5
876,E01000894,3.23,6.11,1.94,2.01,0.03,-0.4,-0.15,89.26829268,52.01804368,2.83,-2.16,-1.8199999999999998,42.12,512.5
877,E01000895,4.08,3.07,1.81,3.89,-1.67,0.9,0.91,82.30769231,43.39920949,-1.4999999999999996,-4.369999999999999,2.6500000000000004,37.95,325.0
878,E01000896,3.08,7.09,2.32,2.85,-0.09,-0.52,-0.11,142.5882353,45.92896835,-3.16,-0.15,2.26,41.39,340.0
879,E01000897,4.61,3.32,1.95,2.95,0.06,0.0,-0.08,126.519337,40.49195837,3.3899999999999997,-0.9299999999999999,-5.79,42.28,362.0
880,E01000898,8.25,5.54,0.76,2.33,-0.61,0.51,0.94,85.47945205,48.04229779999999,-11.690000000000001,-0.6700000000000017,10.389999999999999,34.99,365.0
881,E01000899,0.06,8.25,2.53,4.33,-0.27,0.04,-0.77,95.10243902,45.74031891,6.48,-4.21,-7.279999999999999,43.9,512.5
882,E01000900,0.59,-0.88,2.55,1.93,0.08,1.36,2.24,73.03370787,32.79707495,-5.27,-0.86,4.48,27.35,222.5
883,E01000901,2.03,1.82,0.6,0.81,1.06,0.75,1.75,119.4749271,28.34645669,2.4000000000000004,-4.489999999999999,-2.4300000000000006,22.86,179.975
884,E01000902,0.72,1.17,3.11,3.31,0.07,2.16,2.46,81.8006993,31.23446562,-0.020000000000000018,-2.7800000000000002,0.9199999999999999,24.14,143.0
885,E01000903,0.62,2.6,1.37,3.88,-1.18,0.96,1.26,96.99812383,43.89694042,2.4400000000000004,-0.8400000000000001,-3.2199999999999998,31.05,266.5
886,E01000904,4.55,3.74,2.92,0.4,0.79,0.56,1.89,29.50819672,41.00806452,-0.32000000000000006,-8.899999999999999,9.75,24.8,305.0
887,E01000905,1.87,2.55,3.83,2.26,0.66,1.39,1.13,79.55882353,38.73704053,-4.49,0.6199999999999999,3.2600000000000002,21.22,170.0
888,E01000906,1.67,4.81,-0.55,2.67,0.46,0.36,0.54,116.9736842,37.75477192,-2.5,-2.54,3.26,30.91,190.0
889,E01000907,1.43,4.17,2.14,2.38,-1.25,1.96,1.83,86.49602824,41.05793451,1.0299999999999998,-1.2200000000000002,-1.08,27.79,169.95
890,E01000908,3.73,6.59,-1.71,3.48,0.0,0.88,1.32,98.36214741,48.73699851,5.81,-12.94,5.779999999999999,26.92,137.375
891,E01000909,2.29,2.05,2.18,2.38,0.67,2.15,-1.0,234.4537815,49.38236139,-2.04,-2.9499999999999997,2.3,34.81,297.5
892,E01000910,0.99,7.65,0.45,3.3,-0.4,0.34,0.03,309.8360656000001,62.94749403,-0.10000000000000142,-0.6600000000000001,-1.4399999999999997,33.52,183.0
893,E01000911,3.27,1.44,1.2,2.88,1.05,1.38,-0.02,108.1736909,43.23797139,0.8399999999999999,-2.91,1.5599999999999998,30.76,195.75
894,E01000912,3.74,1.95,0.97,1.52,-0.85,2.19,-1.23,266.0566131,41.71289875,-0.4400000000000004,-3.19,1.8199999999999998,28.84,155.123
895,E01000913,2.23,7.91,1.13,4.7,0.57,-1.13,0.03,263.49031510000003,51.72875905,2.2900000000000005,-4.17,-1.6799999999999997,37.31,321.375
896,E01000914,0.86,-2.01,-0.58,2.11,-0.58,0.47,0.52,113.0584192,36.42428286,1.63,-9.01,4.34,29.98,218.25
897,E01000915,2.25,2.75,0.89,3.0,2.37,0.53,1.63,45.98540146,45.86012862,0.93,-6.0,3.79,24.88,342.5
898,E01000916,2.09,1.7,1.6,1.31,-0.05,-0.53,-0.56,93.38677355,35.69972826,-0.04999999999999982,-10.690000000000001,8.73,29.44,249.5
899,E01000917,-2.63,0.52,1.68,2.05,1.1,2.65,3.32,161.4770459,39.86194996,-2.35,1.49,0.23999999999999977,23.18,125.25
900,E01000918,-1.19,-1.36,2.71,2.39,0.35,1.27,0.38,213.6363636,45.49005682,2.0800000000000005,-11.24,6.4399999999999995,28.16,220.0
901,E01000919,1.47,2.65,1.18,1.48,2.2,4.18,0.28,105.4545455,45.06556246,-1.76,-9.79,7.82,28.98,275.0
902,E01000920,4.91,1.58,0.26,3.71,-0.32,-0.3,0.44,79.33884298,43.28728303,1.44,-11.64,7.960000000000001,28.23,242.0
903,E01000921,1.44,1.37,2.85,0.62,1.06,1.34,0.06,66.30136986,39.9461098,-5.18,-3.3,7.74,29.69,182.5
904,E01000922,1.77,6.73,-1.81,0.49,-1.53,0.96,0.35,98.82352941,40.64048799,-4.1899999999999995,-8.46,8.3,26.23,212.5
905,E01000923,1.01,2.05,1.92,1.09,0.4,1.33,1.14,69.23076923,40.9861809,0.4499999999999993,-0.65,-0.1399999999999999,31.84,227.5
906,E01000924,4.62,2.12,1.57,1.58,-0.77,0.32,0.9,82.57261411,38.78787879,-0.8999999999999995,-5.94,5.36,29.7,180.75
907,E01000925,1.4,0.29,1.42,1.21,0.71,3.33,4.33,151.4285714,37.12993421,-0.15000000000000013,-1.79,1.1600000000000001,24.32,210.0
908,E01000926,8.64,9.31,3.41,0.17,-3.0,-2.48,-1.27,101.2307692,52.56657661,-4.17,-13.120000000000001,15.430000000000001,25.91,162.5
909,E01000927,0.44,6.53,1.23,2.01,-0.37,1.73,0.71,233.5253456,40.68022674,-1.2299999999999995,-7.17,6.97,29.99,217.0
910,E01000928,3.74,6.24,1.23,1.45,0.25,0.85,2.18,79.06976744,43.66782007,1.0299999999999998,-4.01,2.01,28.9,215.0
911,E01000929,2.08,2.32,1.01,4.79,-2.18,3.42,3.53,153.38753390000005,52.84863946,0.5300000000000002,-7.609999999999999,5.800000000000001,23.52,184.5
912,E01000930,0.06,4.27,-0.78,1.71,0.27,3.3,5.09,43.1884058,30.51423714,-5.96,-7.420000000000001,12.329999999999998,23.53,172.5
913,E01000931,1.63,-0.74,0.85,0.65,1.06,2.07,3.89,16.12903226,30.40702314,-3.8,-13.6,16.34,25.06,310.0
914,E01000932,2.91,3.88,1.54,0.65,0.24,0.8,0.85,113.6034732,36.09805238,-3.7799999999999994,-3.0100000000000002,7.130000000000001,29.78,172.75
915,E01000933,1.89,3.67,1.3,1.02,0.08,-0.5,1.73,98.95833333,36.08919383,-4.779999999999999,0.48,3.4999999999999996,29.15,240.0
916,E01000934,1.15,2.02,2.31,1.67,1.89,5.38,1.94,169.53125,34.77883781,-9.54,-3.3100000000000005,4.859999999999999,23.06,128.0
917,E01000935,1.13,1.47,0.72,0.92,-0.03,3.74,3.27,21.94834296,30.74393753,1.4999999999999998,-1.8100000000000023,-0.8199999999999998,24.33,211.975
918,E01000936,-2.01,-0.84,0.29,2.91,0.34,0.81,0.09,225.0,30.28865164,1.6399999999999997,3.6799999999999997,-8.49,25.29,140.0
919,E01000937,0.81,-2.39,0.19,2.5,0.24,-0.25,0.76,118.1818182,24.29420505,-6.17,5.16,-1.81,26.92,165.0
920,E01000938,3.85,3.1,3.75,1.94,-2.31,-3.19,-1.81,39.0,48.30393487,-1.88,-17.900000000000002,17.68,22.11,250.0
921,E01000939,-0.21,2.57,1.95,0.68,-1.91,-2.31,-1.56,22.32905983,44.04432133,-1.68,-6.85,4.0600000000000005,21.66,234.0
922,E01000940,-1.22,-1.78,1.93,0.04,1.02,-0.5,0.52,96.99367089,36.08961303,-2.86,-2.1099999999999994,2.6099999999999994,24.55,158.0
923,E01000941,1.97,-0.88,1.88,2.69,1.08,1.44,3.84,95.45454545,37.7034358,0.93,1.58,-3.83,22.12,165.0
924,E01000942,-4.37,-5.32,-1.27,-1.0,-0.95,-1.34,-0.61,95.0867052,32.46753247,-5.079999999999999,-6.9,9.079999999999998,26.95,173.0
925,E01000943,6.42,8.33,1.65,2.42,0.54,0.38,-1.35,83.75,32.04845815,-4.5200000000000005,-5.91,6.909999999999999,27.24,200.0
926,E01000944,-0.74,-1.16,-1.62,-0.43,-3.11,-2.23,-1.27,105.2067381,32.43243243,-2.91,-15.530000000000001,17.439999999999998,22.94,163.25
927,E01000945,1.42,0.21,-0.14,1.51,-0.82,-0.68,0.34,71.65149545,33.41394599,-3.83,-15.25,16.79,24.81,192.25
928,E01000946,1.43,4.98,0.63,2.86,-2.13,-0.96,0.52,204.2682927,40.87542088,1.6099999999999999,1.0600000000000005,-7.710000000000001,29.7,410.0
929,E01000947,5.34,-5.57,-1.74,1.72,0.04,-0.85,0.08,73.30210773,33.39389535,-2.34,-10.64,11.260000000000002,27.52,213.5
930,E01000948,2.0,2.08,-0.24,3.75,0.88,2.7,1.97,19.57482993,37.58234519,0.11000000000000032,-5.84,3.8600000000000003,30.36,294.0
931,E01000949,2.45,6.89,1.18,0.46,-0.06,-1.26,1.69,123.9263804,36.43757625,0.8599999999999999,23.200000000000003,-25.28,24.59,163.0
932,E01000950,-1.8,-0.62,0.89,2.32,2.33,1.01,2.81,113.3585241,34.15719229,0.5900000000000001,-10.16,8.25,20.23,112.475
933,E01000951,-0.71,-2.0,0.65,2.21,-0.34,1.28,1.66,188.5714286,26.18621307,-0.06000000000000005,-3.14,1.5100000000000002,22.34,105.0
934,E01000952,1.75,1.21,-0.08,1.2,-0.72,0.04,1.0,129.75929979999998,43.71287129,-3.1399999999999997,-9.14,10.55,20.2,159.95
935,E01000953,2.27,1.19,2.43,-0.15,0.55,-0.23,2.43,180.334728,51.27008813,1.23,-9.78,6.85,19.29,119.5
936,E01000954,-1.34,3.13,0.88,3.03,0.32,-0.51,3.17,42.66201244,42.30571282,-0.44000000000000017,-2.71,2.5300000000000002,19.43,164.725
937,E01000955,-1.57,1.79,1.87,1.86,0.39,1.22,1.53,146.99828469999997,41.32272501,-0.66,-3.0,1.53,20.11,145.75
938,E01000956,1.24,1.81,2.07,-0.4,1.27,-3.28,0.52,125.9136213,53.52998066,3.8099999999999996,-10.67,5.159999999999999,20.68,150.5
939,E01000957,-2.4,0.97,-0.09,2.72,-0.14,0.52,1.44,149.122807,34.21978882,-5.15,-2.26,9.270000000000001,25.57,142.5
940,E01000958,1.45,0.23,1.51,0.74,-2.17,-1.25,-1.79,98.04822044,48.01915542,-3.8499999999999996,-20.04,14.2,22.97,174.2
941,E01000959,0.58,1.2,0.31,0.78,1.2,1.26,1.18,124.8263889,41.08527132,-2.67,-7.93,9.19,20.64,144.0
942,E01000960,-0.66,0.46,1.23,2.77,1.98,0.47,0.54,213.90134530000003,31.06218387,-3.3500000000000005,0.8900000000000001,-0.040000000000000036,33.61,223.0
943,E01000961,-1.5,2.42,1.76,3.59,0.49,0.7,0.42,156.12472160000004,30.84361454,-4.17,-1.56,2.69,29.99,224.5
944,E01000962,2.47,-0.77,1.1,0.7,0.44,1.36,1.38,144.3478261,39.56403270000001,-5.38,-0.28,4.55,36.7,230.0
945,E01000963,3.13,5.17,1.8,0.02,1.49,0.74,0.51,128.23330520000002,37.0464135,-6.18,-3.08,2.6900000000000004,35.55,295.75
946,E01000964,1.43,1.46,2.58,1.39,-0.26,1.57,-0.08,150.0,41.1233993,-1.6999999999999997,-6.1899999999999995,6.6,34.36,240.0
947,E01000965,4.29,3.72,2.12,-0.74,0.0,1.12,0.73,180.6210466,42.86576169,-2.16,-6.65,7.630000000000001,33.15,217.375
948,E01000966,3.78,3.99,0.11,0.83,-0.5,-0.02,0.22,112.6213592,43.37543671,-2.2600000000000007,-2.8,4.74,37.21,257.5
949,E01000967,5.63,1.88,0.91,1.79,0.88,0.6,2.24,93.98207426,35.1846859,4.27,-6.1899999999999995,-1.3200000000000003,37.09,390.5
950,E01000968,2.29,3.16,0.25,2.12,-0.55,1.25,1.02,117.2631579,37.14036617,-3.9800000000000004,-1.86,4.66,34.41,237.5
951,E01000969,3.58,-0.39,0.5,2.75,1.71,-0.11,0.05,107.0606061,42.53039954,-4.9799999999999995,-2.63,5.91,34.54,247.5
952,E01000970,2.19,0.72,3.16,-0.13,0.05,0.5,0.12,96.18055556,39.92259601,-6.99,-2.17,8.54,33.59,216.0
953,E01000971,-0.66,6.74,0.15,1.28,0.06,1.23,-0.34,215.6370656,43.69918699,-5.609999999999999,-0.55,5.720000000000001,34.44,259.0
954,E01000972,0.8,1.28,2.74,2.56,0.1,-1.22,0.76,136.32075469999998,33.4762533,-3.8400000000000007,-9.290000000000001,10.879999999999999,30.32,265.0
955,E01000973,-0.6,3.15,2.64,2.37,-0.57,0.86,-0.52,67.17171717,37.23577236,-5.28,-1.8800000000000001,6.220000000000001,30.75,198.0
956,E01000974,3.97,0.0,1.98,0.7,2.02,2.46,1.59,88.23529412,36.83632369,-5.620000000000001,-8.16,12.83,27.31,170.0
957,E01000975,2.14,-1.38,2.36,2.66,0.25,0.33,-0.15,96.26168224,36.13061798,-9.879999999999999,-4.3100000000000005,13.62,28.48,107.0
958,E01000976,-2.61,-0.68,-2.17,5.61,1.5,1.42,2.36,104.102051,32.72045028,-17.759999999999998,-2.92,19.37,26.65,99.95
959,E01000977,0.86,-0.98,1.97,1.6,0.71,2.59,2.77,118.9873418,35.07491356,-12.26,-1.28,12.22,26.03,79.0
960,E01000978,2.42,-3.47,1.11,0.46,0.53,0.24,3.59,116.0094173,35.70386579,-17.26,-3.8400000000000003,19.669999999999998,27.42,84.95
961,E01000979,0.67,1.87,-0.35,3.54,0.41,2.33,0.57,76.57657658,31.70977494,-17.759999999999998,1.9500000000000002,13.16,29.77,138.75
962,E01000980,-0.36,1.29,1.36,-0.13,-0.63,3.22,1.09,97.4248927,41.61764706,-6.84,-0.5700000000000001,6.85,27.2,116.5
963,E01000981,3.14,1.88,1.27,-0.36,0.33,0.68,0.28,73.87755102,43.8077634,-10.440000000000001,1.83,5.24,27.05,122.5
964,E01000982,2.48,-1.86,0.23,3.18,-3.19,2.58,1.96,89.973605,38.64963504,-13.68,1.71,11.639999999999999,27.4,107.975
965,E01000983,1.08,2.67,1.28,1.09,-0.92,-0.22,2.06,73.58490566,40.64953605,-8.35,-0.07,8.940000000000001,28.02,132.5
966,E01000984,1.21,1.93,0.88,2.42,-2.37,3.19,2.74,122.5806452,35.22251807,-11.809999999999999,-1.69,10.3,26.29,93.0
967,E01000985,0.5,0.8,4.75,3.32,0.79,0.98,0.68,57.99418605,42.49654219,-3.22,0.94,1.2999999999999998,28.92,172.0
968,E01000986,2.62,-0.62,5.42,2.5,-1.09,0.51,1.61,141.3362069,34.576711,-10.969999999999999,4.32,3.1499999999999995,30.83,116.0
969,E01000987,1.6,0.47,7.02,3.24,-0.79,-1.28,-0.18,77.35849057,42.7672956,0.33000000000000007,-1.01,-0.5,28.62,159.0
970,E01000989,3.53,-2.11,5.02,0.83,0.21,0.05,3.25,75.50889566,41.41804142,-4.9399999999999995,1.03,3.95,28.49,155.975
971,E01000990,-0.01,1.04,3.15,4.26,-0.96,0.66,2.67,121.05263159999998,42.32827832,0.2200000000000002,0.87,-1.07,22.42,95.0
972,E01000991,4.23,1.67,4.02,3.12,-0.33,1.25,1.34,72.06613792,43.59605911,-3.1500000000000004,0.30000000000000004,2.55,28.42,185.975
973,E01000992,-1.83,1.14,5.34,3.01,-1.11,2.66,1.15,85.88235294,42.0115894,-7.1,4.92,1.43,24.16,127.5
974,E01000993,0.16,-2.2,5.2,2.97,-2.13,1.04,0.7,66.66666667,41.50943396,-10.49,0.98,6.739999999999999,28.09,150.0
975,E01000994,-0.74,-4.05,2.76,3.59,-1.09,-0.98,0.89,139.5390706,33.77710156,-5.16,0.5900000000000001,3.51,26.29,103.313
976,E01000995,2.13,-4.23,0.23,3.19,-0.21,3.86,2.52,171.11111110000004,33.83124748,-6.819999999999999,-0.8899999999999999,6.540000000000001,24.77,78.75
977,E01000996,0.63,-1.79,2.33,3.09,-0.71,2.48,0.14,68.58846918,36.29154079,-7.13,-3.08,8.780000000000001,26.48,125.75
978,E01000997,0.7,-3.77,-0.43,3.72,-1.37,1.83,1.91,73.84305835,37.76279254,-9.01,1.78,7.159999999999999,25.21,124.25
979,E01000998,0.53,-1.42,1.9,3.69,-0.68,1.39,1.46,53.88561170000001,37.21518987,-15.860000000000001,4.09,10.16,23.7,97.475
980,E01000999,-0.3,0.08,-0.9,2.85,-0.5,4.32,2.26,72.45508982,34.2687747,-7.6,0.020000000000000018,6.96,25.3,125.25
981,E01001000,2.58,0.99,0.56,3.81,0.4,2.27,2.79,42.15109438,44.32156529,-6.62,-0.54,6.86,23.51,106.225
982,E01001001,0.79,-1.43,2.9,3.39,-2.65,1.81,2.09,34.59459459,37.26655348,-6.62,-2.8600000000000003,7.359999999999999,23.56,92.5
983,E01001002,-0.53,-2.69,-2.51,1.57,0.33,4.01,2.22,73.18087318,33.29461866,-14.02,3.36,10.75,25.83,120.25
984,E01001003,0.93,1.3,-0.64,3.82,-0.57,3.39,2.96,34.54545455,39.44073456,-17.73,4.05,7.890000000000001,23.96,110.0
985,E01001004,1.23,0.38,1.83,1.55,-2.01,1.38,-0.47,73.45132743,36.72621521,-22.4,7.58,11.4,24.07,113.0
986,E01001005,-2.34,-1.22,-1.26,3.35,1.03,0.13,2.67,87.125,37.68303187,-9.64,-4.15,13.040000000000001,23.22,100.0
987,E01001006,-2.08,-3.72,-1.53,3.53,-1.0,6.01,-0.54,66.99029126,33.44116458,-12.149999999999999,2.6100000000000003,8.55,24.73,103.0
988,E01001007,-0.38,-1.52,-0.38,2.43,-1.04,3.5,-1.69,79.16666667,40.55339386,-9.11,0.23,8.2,23.13,120.0
989,E01001008,-0.9,-0.4,-0.49,1.98,2.09,-0.15,2.33,51.25,40.85338175,-11.05,2.66,7.64,22.03,120.0
990,E01001009,0.36,0.24,-1.39,0.83,-2.37,-0.73,0.35,83.67346939,43.49344978,-17.880000000000003,5.15,8.03,22.9,98.0
991,E01001010,-1.75,-1.39,1.93,1.36,-0.02,3.89,4.31,110.8641975,36.84210526,-3.3500000000000005,-1.02,3.9699999999999998,21.66,101.25
992,E01001011,-2.69,0.17,-1.77,0.64,0.47,1.78,1.44,51.14942529,36.65198238,-10.5,-1.2600000000000002,7.08,22.7,87.0
993,E01001012,-1.41,-5.09,-0.17,2.9,-0.66,2.14,3.12,137.7622378,29.5025729,-23.84,3.99,19.470000000000002,23.32,71.5
994,E01001013,-1.86,0.79,0.49,1.24,0.03,0.56,1.83,44.76744186,33.42789598,-9.44,-3.9800000000000004,11.91,21.15,86.0
995,E01001014,4.72,2.61,0.88,0.43,0.19,2.05,0.45,101.0080808,40.83969466,-6.25,-6.840000000000001,8.370000000000001,23.58,99.0
996,E01001015,1.26,3.06,4.53,2.18,-2.34,1.85,1.02,7.386363636,39.29063361,-3.3899999999999997,3.33,-0.10999999999999999,29.04,176.0
997,E01001016,2.2,2.63,5.95,2.42,-0.2,0.88,0.75,26.31578947,38.18481848,0.6800000000000002,-0.8,0.11999999999999988,30.3,190.0
998,E01001017,4.78,2.61,2.84,3.29,0.01,-0.4,-0.34,110.0283822,40.86715867,-0.35999999999999943,-0.18,0.23000000000000004,32.52,184.975
999,E01001018,1.78,5.39,5.05,2.48,0.84,0.69,2.45,82.55131965,40.36326942,-2.11,0.22999999999999998,1.25,29.73,170.5
1000,E01001019,5.56,1.01,5.28,2.37,-0.39,1.72,1.0,41.41414141,38.00573431,-2.38,0.86,0.85,31.39,247.5
1001,E01001020,2.31,2.32,3.73,1.75,-0.54,1.97,2.26,49.29979994,38.21221426,-2.1399999999999997,-0.23999999999999988,0.5499999999999999,29.31,174.95
1002,E01001021,-0.04,2.51,5.12,2.67,0.12,3.48,0.76,65.2,40.10586319,-1.6400000000000001,-0.08000000000000007,1.0599999999999998,24.56,125.0
1003,E01001022,1.69,2.08,5.67,3.82,1.28,1.1,0.95,84.02944471,39.81701118,-2.36,0.99,0.7100000000000001,29.51,156.225
1004,E01001023,1.84,-0.17,-0.11,2.67,-0.16,1.31,2.64,73.60406091,36.5303244,-9.530000000000001,-1.51,8.92,28.36,98.5
1005,E01001024,3.64,-0.65,2.72,-0.19,-1.43,1.08,1.42,56.32911392,42.18134034,-0.9500000000000002,-1.87,2.26,30.44,158.0
1006,E01001025,2.14,1.08,6.13,0.77,-0.01,1.36,1.23,77.91411043,39.68202466,-2.82,0.19,1.81,30.82,163.0
1007,E01001026,2.71,0.85,3.77,2.43,0.78,1.73,1.02,77.08333333,41.45840466,-0.1200000000000001,-0.98,0.96,29.21,144.0
1008,E01001027,1.05,1.11,2.56,2.57,0.72,1.08,2.59,172.34042549999995,41.32620993,-2.54,-0.8599999999999999,3.07,31.82,176.25
1009,E01001028,6.54,-1.41,5.63,4.11,-0.06,0.38,-0.06,58.60215054,37.75122216,-3.8,0.73,2.7,36.82,372.0
1010,E01001029,0.97,4.06,3.21,1.96,-0.21,-0.15,0.7,-29.05660377,38.39154682,-7.170000000000001,0.20999999999999996,6.23,34.07,331.25
1011,E01001030,1.38,3.79,2.15,4.03,-0.42,1.16,-0.28,80.00144001,39.33277264,-6.45,0.21,5.609999999999999,35.67,249.998
1012,E01001031,2.76,-1.03,4.61,2.57,0.12,0.24,1.43,45.48641543,38.3612135,-2.54,-0.42,2.77,35.27,285.25
1013,E01001032,5.5,4.28,4.59,4.1,1.04,0.89,2.17,60.61452514,41.01596517,-1.1400000000000001,-1.3599999999999999,2.6799999999999997,34.45,268.5
1014,E01001033,2.95,-1.57,0.82,2.66,-0.72,2.66,1.92,82.11382114,37.11057857,-6.8500000000000005,0.56,6.21,29.21,123.0
1015,E01001034,-0.88,1.98,-0.48,2.03,0.36,4.55,2.54,84.09204602,36.75126904,-10.2,0.010000000000000009,7.930000000000001,29.55,99.95
1016,E01001035,1.09,-4.3,1.63,1.5,0.79,1.07,1.85,94.99715748,35.74366004,-14.3,-3.66,15.45,29.18,87.95
1017,E01001036,2.84,5.35,2.5,1.51,0.99,-0.14,1.2,95.97069597,42.79350939,-6.86,-0.42000000000000004,6.33,31.43,136.5
1018,E01001037,0.97,-1.58,2.47,1.75,-0.67,1.41,2.22,78.91304348,39.29336188,-7.6899999999999995,2.16,4.210000000000001,28.02,115.0
1019,E01001038,3.49,-1.75,0.57,1.68,-0.6,0.0,1.1,95.04800404,38.36805556,-8.86,-1.42,7.82,28.8,98.95
1020,E01001039,3.74,0.84,5.12,1.72,-0.15,2.02,-0.33,62.10045662,41.3473424,-2.7199999999999998,-0.26,1.4300000000000002,32.36,219.0
1021,E01001040,1.63,-1.74,4.35,0.99,-1.09,1.09,2.97,89.13043478,37.62478485,-7.68,-0.19,6.83,29.05,115.0
1022,E01001041,-0.86,-1.54,1.5,1.95,0.06,1.66,2.05,101.0869565,31.89207887,-14.34,3.58,9.85,28.91,92.0
1023,E01001042,-0.97,-3.14,0.55,1.2,0.9,2.36,0.59,77.14285714,32.67701628,-18.5,5.05,11.7,26.41,105.0
1024,E01001043,-1.89,-4.3,-1.11,3.42,0.52,2.96,1.34,100.0,29.48905109,-15.49,6.1499999999999995,2.83,27.4,105.0
